0.646,13.9842
0.647,16.7496
0.648,14.4451
0.649,15.115
0.65,14.5448
0.651,16.3451
0.652,16.5694
0.653,13.7785
0.654,16.2259
0.655,14.1985
0.656,15.4841
0.657,15.4068
0.658,14.2547
0.659,14.8204
0.66,15.1642
0.661,16.5955
0.662,15.3013
0.663,16.8248
0.664,15.5162
0.665,15.2967
0.666,16.5021
0.667,14.9032
0.668,17.5501
0.669,17.0367
0.67,15.6832
0.671,17.6612
0.672,16.5977
0.673,16.4948
0.674,15.7444
0.675,17.3472
0.676,17.1525
0.677,16.7626
0.678,16.4285
0.679,18.9986
0.68,18.3599
0.681,16.3996
0.682,15.4124
0.683,17.0998
0.684,17.7706
0.685,18.4091
0.686,17.4006
0.687,17.1998
0.688,17.6645
0.689,18.1758
0.69,19.0791
0.691,15.0125
0.692,17.7431
0.693,19.6739
0.694,17.0998
0.695,16.4845
0.696,19.4498
0.697,19.1136
0.698,19.5342
0.699,16.9674
0.7,18.606
0.701,18.1766
0.702,19.2575
0.703,16.7883
0.704,17.861
0.705,17.2636
0.706,18.1538
0.707,18.7226
0.708,20.0634
0.709,19.5318
0.71,18.4895
0.711,16.4497
0.712,18.4869
0.713,18.784
0.714,19.0252
0.715,17.7511
0.716,19.4129
0.717,18.8661
0.718,20.6125
0.719,19.1983
0.72,18.3776
0.721,18.3927
0.722,19.7776
0.723,19.1412
0.724,18.4987
0.725,18.7105
0.726,18.7824
0.727,19.6774
0.728,19.0429
0.729,18.5651
0.73,19.2408
0.731,20.3662
0.732,20.9276
0.733,19.4609
0.734,20.5435
0.735,20.3397
0.736,20.8237
0.737,21.2645
0.738,21.6893
0.739,21.3792
0.74,20.5087
0.741,21.3902
0.742,20.5211
0.743,21.5318
0.744,19.6144
0.745,23.0619
0.746,22.958
0.747,22.7732
0.748,21.2815
0.749,22.7521
0.75,20.634
0.751,22.0024
0.752,20.6286
0.753,21.9187
0.754,24.993
0.755,20.9495
0.756,24.1561
0.757,23.3623
0.758,21.9263
0.759,22.5578
0.76,21.4323
0.761,22.8199
0.762,21.5212
0.763,23.036
0.764,23.7244
0.765,21.8873
0.766,22.555
0.767,23.0927
0.768,23.0749
0.769,23.1381
0.77,23.0093
0.771,21.6759
0.772,23.4584
0.773,22.9759
0.774,24.0048
0.775,23.6488
0.776,22.417
0.777,24.6573
0.778,22.8779
0.779,24.6183
0.78,25.9936
0.781,24.9485
0.782,25.298
0.783,24.2138
0.784,23.7224
0.785,23.2623
0.786,23.7152
0.787,24.1739
0.788,24.8029
0.789,24.7898
0.79,25.2993
0.791,24.4066
0.792,24.5994
0.793,24.5145
0.794,25.5176
0.795,23.1785
0.796,25.2105
0.797,24.165
0.798,24.8784
0.799,25.7596
0.8,25.8446
0.801,25.1805
0.802,26.4506
0.803,26.6042
0.804,25.1594
0.805,26.1669
0.806,26.3857
0.807,26.2237
0.808,25.6707
0.809,25.4485
0.81,26.4857
0.811,25.9639
0.812,27.0424
0.813,27.0009
0.814,28.2012
0.815,26.6529
0.816,27.0157
0.817,25.9864
0.818,27.7191
0.819,27.9366
0.82,26.933
0.821,27.1401
0.822,29.9145
0.823,27.3698
0.824,28.4876
0.825,27.7322
0.826,29.4854
0.827,26.6325
0.828,27.4097
0.829,28.7016
0.83,26.5524
0.831,30.443
0.832,28.792
0.833,29.2302
0.834,29.6522
0.835,29.8348
0.836,30.6885
0.837,29.3412
0.838,29.1743
0.839,29.6689
0.84,30.3769
0.841,28.9472
0.842,27.0637
0.843,30.2458
0.844,31.007
0.845,29.9122
0.846,29.7534
0.847,27.6536
0.848,33.3259
0.849,31.8291
0.85,29.8302
0.851,31.1175
0.852,30.2185
0.853,29.0851
0.854,30.0447
0.855,32.5016
0.856,31.25
0.857,30.996
0.858,32.2822
0.859,30.9958
0.86,32.536
0.861,30.9851
0.862,30.6065
0.863,33.0051
0.864,32.8532
0.865,33.0113
0.866,32.0544
0.867,34.0107
0.868,33.7339
0.869,34.7066
0.87,32.8722
0.871,33.0418
0.872,32.5391
0.873,32.972
0.874,33.8595
0.875,33.6987
0.876,34.5673
0.877,32.9329
0.878,34.0275
0.879,34.9429
0.88,34.661
0.881,33.8985
0.882,32.3845
0.883,34.6629
0.884,33.9693
0.885,34.4692
0.886,33.2512
0.887,34.6871
0.888,34.4694
0.889,35.5776
0.89,34.7643
0.891,34.3523
0.892,35.4283
0.893,35.3447
0.894,36.4988
0.895,36.5343
0.896,36.7044
0.897,37.7946
0.898,34.504
0.899,39.4817
0.9,37.5264
0.901,35.3133
0.902,37.2732
0.903,37.8204
0.904,38.4786
0.905,37.0401
0.906,37.1031
0.907,38.2891
0.908,36.9874
0.909,37.9535
0.91,40.2723
0.911,36.7168
0.912,39.8028
0.913,40.2382
0.914,38.8884
0.915,38.6966
0.916,39.0559
0.917,41.2444
0.918,39.2069
0.919,40.8101
0.92,40.063
0.921,37.4965
0.922,41.6202
0.923,37.5859
0.924,38.693
0.925,40.5259
0.926,41.5796
0.927,40.6929
0.928,41.4578
0.929,41.2469
0.93,41.4322
0.931,41.9027
0.932,41.8279
0.933,42.5147
0.934,43.2583
0.935,43.208
0.936,42.9779
0.937,42.1557
0.938,42.6278
0.939,43.89
0.94,41.7801
0.941,44.139
0.942,43.5492
0.943,43.4338
0.944,43.9944
0.945,44.6361
0.946,42.478
0.947,44.6129
0.948,44.0314
0.949,42.7978
0.95,44.7877
0.951,44.9951
0.952,44.4144
0.953,47.3367
0.954,44.4523
0.955,47.4508
0.956,44.2909
0.957,47.0531
0.958,46.4225
0.959,47.35
0.96,46.5539
0.961,47.0139
0.962,48.3571
0.963,46.5886
0.964,48.1928
0.965,47.8492
0.966,48.4763
0.967,47.1427
0.968,47.8106
0.969,48.7561
0.97,47.4909
0.971,50.0406
0.972,49.8204
0.973,51.2213
0.974,49.6038
0.975,49.8547
0.976,51.0357
0.977,50.3345
0.978,47.3143
0.979,49.5755
0.98,51.1562
0.981,49.7389
0.982,51.825
0.983,51.6927
0.984,52.3018
0.985,50.5911
0.986,49.9123
0.987,52.288
0.988,53.3329
0.989,52.0624
0.99,51.9885
0.991,51.6718
0.992,52.6073
0.993,54.0677
0.994,52.4903
0.995,53.6666
0.996,54.0486
0.997,54.8482
0.998,55.013
0.999,54.8731
